題名,購入年,購入月,購入日,支払い方法,購入店,価格,割引額1,割引額2,割引額3
これだけで身につくPerl入門例題80,2021,2,4,メルペイ残高,メルカリ,300,224
初めてのPerl,2021,2,4,メルペイ残高,メルカリ,510
JavaScript本格入門,2021,2,6,メルペイ残高,メルカリ,700
実践力を身につけるPythonの教科書,2021,2,8,メルペイ残高,メルカリ,990,11
作りながら学ぶHTML/CSSデザインの教科書,2021,2,8,メルペイ残高,メルカリ,800
いきなりはじめるPHP,2021,2,12,メルペイ残高,メルカリ,650,12
たのしいC#プログラミング,2021,2,12,クレジットカード,ラクマ,1200
10日でおぼえるPerl/CGI入門教室,2021,2,13,メルペイ残高,メルカリ,300,10
ゲームで学ぶJavaScript入門,2021,2,13,クレジットカード,メルカリ,999,417
ゲームで学ぶJavaScript入門,2021,2,13,メルペイ残高,メルカリ,417
10日でおぼえるHTML5入門教室,2021,2,14,クレジットカード,メルカリ,400,0
XHTML+CSS Webコンテンツデザインガイド,2021,2,16,クレジットカード,メルカリ,300,23
HTML5Canvas,2021,2,22,クレジットカード,メルカリ,450,270,14
HTML5Canvas,2021,2,22,メルペイ残高,メルカリ,270
WordPress仕事の現場でサッと使える！デザイン教科書,2021,2,22,クレジットカード,メルカリ,850
C++クラスと継承完全制覇,2021,2,23,クレジットカード,メルカリ,720,14
詳解ActionScript3.0アニメーション,2021,2,23,クレジットカード,メルカリ,390
CSS3デザインブック,2021,2,24,クレジットカード,メルカリ,400
Head First PHP & MySQL,2021,2,25,クレジットカード,メルカリ,840,18
プログラミングRuby,2021,2,25,クレジットカード,メルカリ,680
Head First Rails,2021,2,26,メルペイ残高,メルカリ,450
Sass & Compass徹底入門,2021,3,2,クレジットカード,メルカリ,350,28
Kivyプログラミング,2021,3,6,クレジットカード,メルカリ,1500,5
JavaScriptフレームワーク入門,2021,3,7,クレジットカード,メルカリ,810
C言語によるはじめてのアルゴリズム入門,2021,3,7,クレジットカード,メルカリ,900
CSSグリッドレイアウトデザインブック,2021,3,7,クレジットカード,メルカリ,1500,6
The R Tips,2021,3,24,クレジットカード,メルカリ,1444,69
現場で役立つjQueryデザインパーツライブラリ,2021,3,26,クレジットカード,メルカリ,439
WebデザイナーのためのjQuery入門,2021,4,5,クレジットカード,メルカリ,498,72,27
HTML5による物理シミュレーション,2021,5,8,クレジットカード,メルカリ,1600
HTML5による物理シミュレーション 拡散・波動編,2021,5,8,クレジットカード,メルカリ,1300
Head First C,2021,5,28,クレジットカード,メルカリ,980,30
SQL書き方ドリル,2021,5,31,クレジットカード,メルカリ,780
パーフェクトPHP,2021,6,1,クレジットカード,メルカリ,650,29,4
PHPによるWebアプリケーションスーパーサンプル 活用編,2021,6,4,クレジットカード,メルカリ,780,6
PHPで始めるWebアプリケーション開発,2021,6,4,メルペイスマート払い,メルカリ,300
いまどきのアルゴリズムを使いこなすPHPプログラミング,2021,6,4,メルペイスマート払い,メルカリ,300
WordPress関数リファレンスガイド,2021,6,12,メルペイスマート払い,メルカリ,400,39,5
PHPによるWordPressカスタマイズブック,2021,6,12,メルペイスマート払い,メルカリ,400
jQueryクックブック,2021,6,12,メルペイスマート払い,メルカリ,500
10日でおぼえるPHP入門教室,2021,6,14,メルペイスマート払い,メルカリ,400,2
10日でおぼえるPerl/CGI入門教室,2021,6,16,メルペイ残高,メルカリ,410,2
プロを目指す人のためのRuby入門,2021,6,18,クレジットカード,ラクマ,1400
創るJava,2021,6,20,メルペイ残高,メルカリ,1000,2
新・明解Pythonで学ぶアルゴリズムとデータ構造,2021,6,26,メルペイ残高,メルカリ,2100,9
Web designer's handbook,2021,6,30,メルペイ残高,メルカリ,300,105,10
Ajax Webアプリケーションアイデアブック,2021,6,30,メルペイ残高,メルカリ,300
HTML5インタラクティブ表現ガイド,2021,6,30,メルペイ残高,メルカリ,400
JavaScriptビジュアル・リファレンス,2021,6,30,クレジットカード,メルカリ,600,208
JavaScriptビジュアル・リファレンス,2021,6,30,メルペイ残高,メルカリ,208
Amazon Web Services 基礎からのネットワーク＆サーバー構築,2021,7,2,クレジットカード,メルカリ,890
独習LaTeX2e,2021,7,5,クレジットカード,メルカリ,1100,17
Head First JavaScript,2021,7,6,クレジットカード,メルカリ,840
Head First ネットワーク,2021,7,6,メルペイスマート払い,メルカリ,1200
基礎Perl,2021,7,9,Amazonギフトカード,Amazon,558
Head First C#,2021,7,10,メルペイ残高,メルカリ,810,50
シェルスクリプト基本リファレンス,2021,7,12,メルペイ残高,メルカリ,840
Head First Java,2021,7,13,クレジットカード,ラクマ,1011,50
Javaによるアルゴリズム事典,2021,7,14,メルペイ残高,メルカリ,500,12
超図解C#ルールブック,2021,7,14,Amazonギフトカード,Amazon,321
開眼！JavaScript,2021,7,15,メルペイ残高,メルカリ,600
独習XML,2021,7,15,Amazonギフトカード,Amazon,345
すべての人のためのJavaプログラミング,2021,7,16,Amazonギフトカード,Amazon,2530
実戦で役立つC#プログラミングのイディオム/定石＆パターン,2021,7,16,Amazonギフトカード,Amazon,2722
Head First データ解析,2021,7,16,Amazonギフトカード,Amazon,497
Go言語ハンズオン,2021,7,18,メルペイ残高,メルカリ,2200,27,134
Go言語ハンズオン,2021,7,18,メルペイスマート払い,メルカリ,134
JS+Node.jsによるWebクローラー／ネットエージェント開発テクニック,2021,7,22,Amazonギフトカード,Amazon,380
Pythonクローリング＆スクレイピング,2021,7,24,メルペイ残高,メルカリ,980,45
HTML5スマホアプリ開発の教科書,2021,7,27,メルペイ残高,メルカリ,500
HTML5ハイブリッドアプリ開発実践入門,2021,7,27,メルペイ残高,メルカリ,450
LaTeX2eコマンドブック,2021,7,29,Amazonギフトカード,Amazon,320
UNIXコマンドブック,2021,8,3,メルペイ残高,メルカリ,720,27
Python実践入門,2021,8,3,メルペイ残高,メルカリ,2100
パーフェクトJavaScript,2021,8,5,クレジットカード,ラクマ,650
JavaScript the good parts,2021,8,8,メルペイ残高,メルカリ,400,41
詳解WordPress,2021,8,8,クレジットカード,メルカリ,720,683
詳解WordPress,2021,8,8,メルペイ残高,メルカリ,683
SQLパズル,2021,8,12,クレジットカード,メルカリ,1000,6
ウェブ配色ミニ帳,2021,8,14,クレジットカード,メルカリ,300,10
プログラミングのための線形代数,2021,8,15,メルペイスマート払い,メルカリ,1990
PHP5 & XMLによるWebサービス構築,2021,8,15,Amazonギフトカード,Amazon,321
実例で学ぶゲーム3D数学,2021,8,20,メルペイスマート払い,メルカリ,1400,48
Head First デザインパターン,2021,8,24,メルペイ残高,メルカリ,1800,21
CSS逆引きデザインレシピ,2021,8,25,クレジットカード,ラクマ,500
エンジニアのためのWordPress開発入門,2021,8,26,クレジットカード,ラクマ,1500,200
Ajax Hacks,2021,9,5,Amazonギフトカード,Amazon,281
実践Ruby on Rails 4,2021,9,9,クレジットカード,Amazon,269
Ajaxデザインパターン,2021,9,11,メルペイ残高,メルカリ,450,27
Javaデザインパターン徹底攻略,2021,9,12,クレジットカード,メルカリ,333,117
Javaデザインパターン徹底攻略,2021,9,12,メルペイ残高,メルカリ,117
Javaアルゴリズム＋データ構造完全制覇,2021,9,12,クレジットカード,Amazon,269
Javaデザインパターン：プログラミングの実際pt.2,2021,9,13,クレジットカード,メルカリ,980
Javaデザインパターン：プログラミングの実際pt.1,2021,9,13,クレジットカード,Amazon,549
Pythonではじめる数学の冒険,2021,9,22,メルペイ残高,メルカリ,2900,24
Larabelリファレンス,2021,9,27,クレジットカード,Amazon,366
いまどきのJSプログラマーのためのNode.jsとReactアプリケーション開発テクニック,2021,9,30,クレジットカード,メルカリ,1950,965
いまどきのJSプログラマーのためのNode.jsとReactアプリケーション開発テクニック,2021,9,30,メルペイ残高,メルカリ,965
Vue.js入門,2021,9,30,クレジットカード,メルカリ,2200
Webデザインの現場で使えるVue.jsの教科書,2021,10,3,クレジットカード,Amazon,2042
Land of Lisp,2021,10,12,クレジットカード,メルカリ,1780,75,1404
Land of Lisp,2021,10,12,メルペイ残高,メルカリ,1404
ゲームアルゴリズムコレクション for iOS,2021,10,13,メルペイスマート払い,メルカリ,400
ブレイクスルーJavaScript,2021,10,16,メルペイスマート払い,メルカリ,420,26
NATURE OF CODE,2021,10,19,メルペイスマート払い,メルカリ,3333,6,2961
NATURE OF CODE,2021,10,19,メルペイ残高,メルカリ,2961
キタミ式イラストIT塾 応用情報技術者 令和03年,2021,10,22,クレジットカード,メルカリ,1700,6,540
キタミ式イラストIT塾 応用情報技術者 令和03年,2021,10,22,メルペイ残高,メルカリ,540
栢木先生の基本情報技術者教室,2021,10,27,クレジットカード,メルカリ,400,74
ハッカーのたのしみ,2021,11,3,メルペイスマート払い,メルカリ,500
独習Java,2021,11,4,クレジットカード,Amazon,434
世界一わかりやすいSQLの授業,2021,11,5,クレジットカード,Amazon,321
スラスラわかるJava,2021,11,20,メルペイ残高,メルカリ,600,52
Rubyの冒険 遊遊編,2021,11,20,メルペイ残高,メルカリ,400
Rubyの冒険 旅立ち編,2021,11,20,メルペイ残高,メルカリ,400
Javaネットワークプログラミング,2021,11,20,クレジットカード,Amazon,320
SVGコーディングの基本,2021,11,24,クレジットカード,メルカリ,1280,21,36
SVGコーディングの基本,2021,11,24,メルペイ残高,メルカリ,36
シェルワンライナー160本ノック,2021,11,28,クレジットカード,Amazon,2816
SQL実践入門,2021,11,29,メルペイスマート払い,メルカリ,1800,19